Count,"Tradelist Count",Name,Edition,"Card Number",Condition,Foil,Signed,"Artist Proof","Altered Art",Misprint,Promo,Textless,"My Price"
1,,Duress,"Magic 2013",90,,,,,,,,,0.22
1,,"Duskdale Wurm","Magic 2013",166,,,,,,,,,0.25
1,,"Duskmantle Prowler","Magic 2013",91,,,,,,,,,0.24
1,,"Duty-Bound Dead","Magic 2013",92,,,,,,,,,0.20
1,,"Elderscale Wurm","Magic 2013",167,,,,,,,,,3.95
1,,"Elixir of Immortality","Magic 2013",204,,,,,,,,,0.62
1,,"Elvish Archdruid","Magic 2013",168,,,,,,,,,1.15
1,,"Elvish Visionary","Magic 2013",169,,,,,,,,,0.23
1,,Encrust,"Magic 2013",49,,,,,,,,,0.20
1,,Erase,"Magic 2013",13,,,,,,,,,0.20
1,,"Essence Drain","Magic 2013",93,,,,,,,,,0.20
1,,"Essence Scatter","Magic 2013",50,,,,,,,,,0.20
1,,"Evolving Wilds","Magic 2013",224,,,,,,,,,0.25
1,,"Faerie Invaders","Magic 2013",51,,,,,,,,,0.20
1,,"Faith's Reward","Magic 2013",14,,,,,,,,,2.12
1,,Farseek,"Magic 2013",170,,,,,,,,,1.68
1,,Fervor,"Magic 2013",129,,,,,,,,,5.40
1,,"Fire Elemental","Magic 2013",130,,,,,,,,,0.17
1,,"Firewing Phoenix","Magic 2013",131,,,,,,,,,0.39
1,,"Flames of the Firebrand","Magic 2013",132,,,,,,,,,0.24
1,,"Flinthoof Boar","Magic 2013",171,,,,,,,,,0.25
1,,Fog,"Magic 2013",172,,,,,,,,,0.25
1,,"Fog Bank","Magic 2013",52,,,,,,,,,0.40
1,,"Forest (247)","Magic 2013",247,,,,,,,,,0.15
1,,"Forest (248)","Magic 2013",248,,,,,,,,,0.15
1,,"Forest (246)","Magic 2013",246,,,,,,,,,0.13
1,,"Forest (249)","Magic 2013",249,,,,,,,,,0.14
1,,"Fungal Sprouting","Magic 2013",173,,,,,,,,,0.42
1,,"Furnace Whelp","Magic 2013",133,,,,,,,,,0.24
1,,"Garruk, Primal Hunter","Magic 2013",174,,,,,,,,,1.97
1,,"Garruk's Packleader","Magic 2013",175,,,,,,,,,0.30
1,,"Gem of Becoming","Magic 2013",205,,,,,,,,,0.28
1,,"Giant Scorpion","Magic 2013",94,,,,,,,,,0.20
1,,"Gilded Lotus","Magic 2013",206,,,,,,,,,3.77
1,,"Glacial Fortress","Magic 2013",225,,,,,,,,,3.93
1,,"Glorious Charge","Magic 2013",15,,,,,,,,,0.20
1,,"Goblin Arsonist","Magic 2013",134,,,,,,,,,0.20
1,,"Goblin Battle Jester","Magic 2013",135,,,,,,,,,0.21
1,,"Griffin Protector","Magic 2013",16,,,,,,,,,0.20
1,,"Ground Seal","Magic 2013",176,,,,,,,,,0.44
1,,"Guardian Lions","Magic 2013",17,,,,,,,,,0.20
1,,"Guardians of Akrasa","Magic 2013",18,,,,,,,,,0.20
1,,"Hamletback Goliath","Magic 2013",136,,,,,,,,,0.35
1,,"Harbor Bandit","Magic 2013",95,,,,,,,,,0.24
1,,"Harbor Serpent","Magic 2013",53,,,,,,,,,0.20
1,,"Healer of the Pride","Magic 2013",19,,,,,,,,,0.39
1,,"Hellion Crucible","Magic 2013",226,,,,,,,,,0.40
1,,Hydrosurge,"Magic 2013",54,,,,,,,,,0.20
1,,Index,"Magic 2013",55,,,,,,,,,0.21
1,,"Intrepid Hero","Magic 2013",20,,,,,,,,,0.90
1,,"Island (235)","Magic 2013",235,,,,,,,,,0.14
1,,"Island (236)","Magic 2013",236,,,,,,,,,0.14
1,,"Island (237)","Magic 2013",237,,,,,,,,,0.13
1,,"Island (234)","Magic 2013",234,,,,,,,,,0.14
1,,"Jace, Memory Adept","Magic 2013",56,,,,,,,,,6.89
1,,"Jace's Phantasm","Magic 2013",57,,,,,,,,,0.40
1,,"Jayemdae Tome","Magic 2013",207,,,,,,,,,0.24
1,,"Kindled Fury","Magic 2013",137,,,,,,,,,0.20
1,,Kitesail,"Magic 2013",208,,,,,,,,,0.24
1,,"Knight of Glory","Magic 2013",21,,,,,,,,,0.30
1,,"Knight of Infamy","Magic 2013",96,,,,,,,,,0.25
1,,"Kraken Hatchling","Magic 2013",58,,,,,,,,,0.20
1,,"Krenko, Mob Boss","Magic 2013",138,,,,,,,,,5.30
1,,"Krenko's Command","Magic 2013",139,,,,,,,,,0.37
1,,"Liliana of the Dark Realms","Magic 2013",97,,,,,,,,,15.99
1,,"Liliana's Shade","Magic 2013",98,,,,,,,,,0.20
1,,Magmaquake,"Magic 2013",140,,,,,,,,,0.39
1,,"Mark of Mutiny","Magic 2013",141,,,,,,,,,0.25
1,,"Mark of the Vampire","Magic 2013",99,,,,,,,,,0.20
1,,"Master of the Pearl Trident","Magic 2013",59,,,,,,,,,4.60
1,,"Merfolk of the Pearl Trident","Magic 2013",60,,,,,,,,,0.20
1,,"Mind Rot","Magic 2013",100,,,,,,,,,0.20
1,,"Mind Sculpt","Magic 2013",61,,,,,,,,,0.26
1,,"Mindclaw Shaman","Magic 2013",142,,,,,,,,,0.33
1,,"Mogg Flunkies","Magic 2013",143,,,,,,,,,0.20
1,,"Mountain (243)","Magic 2013",243,,,,,,,,,0.16
1,,"Mountain (242)","Magic 2013",242,,,,,,,,,0.15
1,,"Mountain (245)","Magic 2013",245,,,,,,,,,0.15
1,,"Mountain (244)","Magic 2013",244,,,,,,,,,0.15
1,,Murder,"Magic 2013",101,,,,,,,,,0.24
1,,Mutilate,"Magic 2013",102,,,,,,,,,1.76
1,,"Mwonvuli Beast Tracker","Magic 2013",177,,,,,,,,,0.33
1,,Naturalize,"Magic 2013",178,,,,,,,,,0.21
1,,"Nefarox, Overlord of Grixis","Magic 2013",103,,,,,,,,,0.62
1,,Negate,"Magic 2013",62,,,,,,,,,0.25
1,,"Nicol Bolas, Planeswalker","Magic 2013",199,,,,,,,,,3.94
1,,"Oblivion Ring","Magic 2013",22,,,,,,,,,0.35
1,,"Odric, Master Tactician","Magic 2013",23,,,,,,,,,0.59
1,,Omniscience,"Magic 2013",63,,,,,,,,,12.45
1,,Pacifism,"Magic 2013",24,,,,,,,,,0.20
1,,"Phylactery Lich","Magic 2013",104,,,,,,,,,0.45
1,,"Phyrexian Hulk","Magic 2013",209,,,,,,,,,0.24
1,,"Pillarfield Ox","Magic 2013",25,,,,,,,,,0.20
1,,"Plains (231)","Magic 2013",231,,,,,,,,,0.23
1,,"Plains (233)","Magic 2013",233,,,,,,,,,0.12
1,,"Plains (230)","Magic 2013",230,,,,,,,,,0.15
1,,"Plains (232)","Magic 2013",232,,,,,,,,,0.13
1,,"Planar Cleansing","Magic 2013",26,,,,,,,,,0.49
1,,Plummet,"Magic 2013",179,,,,,,,,,0.20
1,,"Predatory Rampage","Magic 2013",180,,,,,,,,,0.40
1,,"Prey Upon","Magic 2013",181,,,,,,,,,0.20
1,,"Primal Clay","Magic 2013",210,,,,,,,,,0.24
1,,"Primal Huntbeast","Magic 2013",182,,,,,,,,,0.20
1,,"Primordial Hydra","Magic 2013",183,,,,,,,,,13.02
1,,"Prized Elephant","Magic 2013",27,,,,,,,,,0.25
1,,"Public Execution","Magic 2013",105,,,,,,,,,0.23
1,,"Quirion Dryad","Magic 2013",184,,,,,,,,,0.39
1,,"Rain of Blades","Magic 2013",28,,,,,,,,,0.24
1,,Rancor,"Magic 2013",185,,,,,,,,,1.00
1,,"Ranger's Path","Magic 2013",186,,,,,,,,,0.27
1,,"Ravenous Rats","Magic 2013",106,,,,,,,,,0.25
1,,"Reckless Brute","Magic 2013",144,,,,,,,,,0.20
1,,Redirect,"Magic 2013",64,,,,,,,,,0.44
1,,"Reliquary Tower","Magic 2013",227,,,,,,,,,3.63
1,,Reverberate,"Magic 2013",145,,,,,,,,,2.16
1,,Revive,"Magic 2013",187,,,,,,,,,0.25
1,,Rewind,"Magic 2013",65,,,,,,,,,0.39
1,,"Rhox Faithmender","Magic 2013",29,,,,,,,,,3.47
1,,"Ring of Evos Isle","Magic 2013",211,,,,,,,,,0.30
1,,"Ring of Kalonia","Magic 2013",212,,,,,,,,,0.49
1,,"Ring of Thune","Magic 2013",213,,,,,,,,,0.29
1,,"Ring of Valkas","Magic 2013",214,,,,,,,,,0.26
1,,"Ring of Xathrid","Magic 2013",215,,,,,,,,,0.44
1,,"Rise from the Grave","Magic 2013",107,,,,,,,,,0.24
1,,"Roaring Primadox","Magic 2013",188,,,,,,,,,0.24
1,,"Rootbound Crag","Magic 2013",228,,,,,,,,,3.82
1,,"Rummaging Goblin","Magic 2013",146,,,,,,,,,0.20
1,,"Safe Passage","Magic 2013",30,,,,,,,,,0.20
1,,"Sands of Delirium","Magic 2013",216,,,,,,,,,0.71
1,,"Scroll Thief","Magic 2013",66,,,,,,,,,0.20
1,,"Searing Spear","Magic 2013",147,,,,,,,,,0.25
1,,"Sentinel Spider","Magic 2013",189,,,,,,,,,0.20
1,,"Serpent's Gift","Magic 2013",190,,,,,,,,,0.20
1,,"Serra Angel","Magic 2013",31,,,,,,,,,0.25
1,,"Serra Avatar","Magic 2013",32,,,,,,,,,0.75
1,,"Serra Avenger","Magic 2013",33,,,,,,,,,0.90
1,,"Servant of Nefarox","Magic 2013",108,,,,,,,,,0.20
1,,"Shimian Specter","Magic 2013",109,,,,,,,,,0.40
1,,"Show of Valor","Magic 2013",34,,,,,,,,,0.21
1,,"Sign in Blood","Magic 2013",110,,,,,,,,,0.40
1,,"Silklash Spider","Magic 2013",191,,,,,,,,,0.48
1,,"Silvercoat Lion","Magic 2013",35,,,,,,,,,0.21
1,,Sleep,"Magic 2013",67,,,,,,,,,0.25
1,,"Slumbering Dragon","Magic 2013",148,,,,,,,,,2.97
1,,Smelt,"Magic 2013",149,,,,,,,,,0.20
1,,Spelltwine,"Magic 2013",68,,,,,,,,,0.49
1,,"Sphinx of Uthuun","Magic 2013",69,,,,,,,,,0.39
1,,"Spiked Baloth","Magic 2013",192,,,,,,,,,0.20
1,,"Staff of Nin","Magic 2013",217,,,,,,,,,1.48
1,,"Stormtide Leviathan","Magic 2013",70,,,,,,,,,0.50
1,,"Stuffy Doll","Magic 2013",218,,,,,,,,,1.50
1,,"Sublime Archangel","Magic 2013",36,,,,,,,,,3.70
1,,"Sunpetal Grove","Magic 2013",229,,,,,,,,,4.00
1,,"Swamp (239)","Magic 2013",239,,,,,,,,,0.17
1,,"Swamp (238)","Magic 2013",238,,,,,,,,,0.15
1,,"Swamp (241)","Magic 2013",241,,,,,,,,,0.17
1,,"Swamp (240)","Magic 2013",240,,,,,,,,,0.15
1,,Switcheroo,"Magic 2013",71,,,,,,,,,0.24
1,,"Talrand, Sky Summoner","Magic 2013",72,,,,,,,,,0.50
1,,"Talrand's Invocation","Magic 2013",73,,,,,,,,,0.25
1,,Thragtusk,"Magic 2013",193,,,,,,,,,0.50
1,,"Thundermaw Hellkite","Magic 2013",150,,,,,,,,,4.18
1,,"Timberpack Wolf","Magic 2013",194,,,,,,,,,0.20
1,,"Titanic Growth","Magic 2013",195,,,,,,,,,0.20
1,,"Torch Fiend","Magic 2013",151,,,,,,,,,0.24
1,,"Tormented Soul","Magic 2013",111,,,,,,,,,0.25
1,,"Tormod's Crypt","Magic 2013",219,,,,,,,,,0.49
1,,"Touch of the Eternal","Magic 2013",37,,,,,,,,,0.39
1,,"Trading Post","Magic 2013",220,,,,,,,,,0.75
1,,"Tricks of the Trade","Magic 2013",74,,,,,,,,,0.21
1,,"Trumpet Blast","Magic 2013",152,,,,,,,,,0.20
1,,"Turn to Slag","Magic 2013",153,,,,,,,,,0.20
1,,Unsummon,"Magic 2013",75,,,,,,,,,0.23
1,,"Vampire Nighthawk","Magic 2013",112,,,,,,,,,0.35
1,,"Vampire Nocturnus","Magic 2013",113,,,,,,,,,6.20
1,,"Vastwood Gorger","Magic 2013",196,,,,,,,,,0.20
1,,"Vedalken Entrancer","Magic 2013",76,,,,,,,,,0.20
1,,"Veilborn Ghoul","Magic 2013",114,,,,,,,,,0.23
1,,"Vile Rebirth","Magic 2013",115,,,,,,,,,0.20
1,,"Void Stalker","Magic 2013",77,,,,,,,,,0.40
1,,"Volcanic Geyser","Magic 2013",154,,,,,,,,,0.23
1,,"Volcanic Strength","Magic 2013",155,,,,,,,,,0.20
1,,"Walking Corpse","Magic 2013",116,,,,,,,,,0.20
1,,"Wall of Fire","Magic 2013",156,,,,,,,,,0.20
1,,"War Falcon","Magic 2013",38,,,,,,,,,0.20
1,,"War Priest of Thune","Magic 2013",39,,,,,,,,,0.25
1,,"Warclamp Mastiff","Magic 2013",40,,,,,,,,,0.21
1,,Watercourser,"Magic 2013",78,,,,,,,,,0.19
1,,"Welkin Tern","Magic 2013",79,,,,,,,,,0.20
1,,"Wild Guess","Magic 2013",157,,,,,,,,,0.25
1,,"Wind Drake","Magic 2013",80,,,,,,,,,0.20
1,,"Wit's End","Magic 2013",117,,,,,,,,,0.40
1,,Worldfire,"Magic 2013",158,,,,,,,,,5.99
1,,"Xathrid Gorgon","Magic 2013",118,,,,,,,,,0.35
1,,"Yeva, Nature's Herald","Magic 2013",197,,,,,,,,,2.30
1,,"Yeva's Forcemage","Magic 2013",198,,,,,,,,,0.20
1,,"Zombie Goliath","Magic 2013",119,,,,,,,,,0.20
1,,"Abrupt Decay","Return to Ravnica",141,,,,,,,,,3.73
1,,"Aerial Predation","Return to Ravnica",113,,,,,,,,,0.19
1,,"Angel of Serenity","Return to Ravnica",1,,,,,,,,,0.80
1,,"Annihilating Fire","Return to Ravnica",85,,,,,,,,,0.20
1,,"Aquus Steed","Return to Ravnica",29,,,,,,,,,0.24
1,,"Archon of the Triumvirate","Return to Ravnica",142,,,,,,,,,0.30
1,,Archweaver,"Return to Ravnica",114,,,,,,,,,0.25
1,,"Armada Wurm","Return to Ravnica",143,,,,,,,,,0.90
1,,"Armory Guard","Return to Ravnica",2,,,,,,,,,0.19
1,,Arrest,"Return to Ravnica",3,,,,,,,,,0.25
1,,"Ash Zealot","Return to Ravnica",86,,,,,,,,,0.49
1,,"Assassin's Strike","Return to Ravnica",57,,,,,,,,,0.24
1,,"Auger Spree","Return to Ravnica",144,,,,,,,,,0.20
1,,"Avenging Arrow","Return to Ravnica",4,,,,,,,,,0.20
1,,"Axebane Guardian","Return to Ravnica",115,,,,,,,,,0.40
1,,"Axebane Stag","Return to Ravnica",116,,,,,,,,,0.20
1,,"Azorius Arrester","Return to Ravnica",5,,,,,,,,,0.20
1,,"Azorius Charm","Return to Ravnica",145,,,,,,,,,0.38
1,,"Azorius Guildgate","Return to Ravnica",237,,,,,,,,,0.25
1,,"Azorius Justiciar","Return to Ravnica",6,,,,,,,,,0.25
1,,"Azorius Keyrune","Return to Ravnica",225,,,,,,,,,0.25
1,,"Azor's Elocutors","Return to Ravnica",210,,,,,,,,,0.47
1,,Batterhorn,"Return to Ravnica",87,,,,,,,,,0.20
1,,"Bazaar Krovod","Return to Ravnica",7,,,,,,,,,0.24
1,,"Bellows Lizard","Return to Ravnica",88,,,,,,,,,0.20
1,,"Blistercoil Weird","Return to Ravnica",211,,,,,,,,,0.31
1,,"Blood Crypt","Return to Ravnica",238,,,,,,,,,18.99
1,,"Bloodfray Giant","Return to Ravnica",89,,,,,,,,,0.25
1,,Blustersquall,"Return to Ravnica",30,,,,,,,,,0.30
1,,Brushstrider,"Return to Ravnica",117,,,,,,,,,0.23
1,,"Call of the Conclave","Return to Ravnica",146,,,,,,,,,0.25
1,,Cancel,"Return to Ravnica",31,,,,,,,,,0.20
1,,"Carnival Hellsteed","Return to Ravnica",147,,,,,,,,,0.31
1,,"Catacomb Slug","Return to Ravnica",58,,,,,,,,,0.20
1,,"Centaur Healer","Return to Ravnica",148,,,,,,,,,0.20
1,,"Centaur's Herald","Return to Ravnica",118,,,,,,,,,0.20
1,,"Chaos Imps","Return to Ravnica",90,,,,,,,,,0.32
1,,"Chemister's Trick","Return to Ravnica",149,,,,,,,,,0.20
1,,"Chorus of Might","Return to Ravnica",119,,,,,,,,,0.20
1,,"Chromatic Lantern","Return to Ravnica",226,,,,,,,,,5.87
1,,"Chronic Flooding","Return to Ravnica",32,,,,,,,,,0.25
1,,"Civic Saber","Return to Ravnica",227,,,,,,,,,0.25
1,,Cobblebrute,"Return to Ravnica",91,,,,,,,,,0.19
1,,"Codex Shredder","Return to Ravnica",228,,,,,,,,,0.37
1,,"Collective Blessing","Return to Ravnica",150,,,,,,,,,0.75
1,,"Common Bond","Return to Ravnica",151,,,,,,,,,0.20
1,,"Concordia Pegasus","Return to Ravnica",8,,,,,,,,,0.20
1,,"Conjured Currency","Return to Ravnica",33,,,,,,,,,0.36
1,,"Corpsejack Menace","Return to Ravnica",152,,,,,,,,,0.99
1,,Counterflux,"Return to Ravnica",153,,,,,,,,,0.65
1,,"Coursers' Accord","Return to Ravnica",154,,,,,,,,,0.20
1,,Cremate,"Return to Ravnica",59,,,,,,,,,0.20
1,,"Crosstown Courier","Return to Ravnica",34,,,,,,,,,0.20
1,,"Cryptborn Horror","Return to Ravnica",212,,,,,,,,,0.35
1,,"Cyclonic Rift","Return to Ravnica",35,,,,,,,,,38.07
1,,"Daggerdrome Imp","Return to Ravnica",60,,,,,,,,,0.20
1,,"Dark Revenant","Return to Ravnica",61,,,,,,,,,0.25
1,,"Dead Reveler","Return to Ravnica",62,,,,,,,,,0.19
1,,"Deadbridge Goliath","Return to Ravnica",120,,,,,,,,,0.35
1,,"Deathrite Shaman","Return to Ravnica",213,,,,,,,,,6.39
1,,"Death's Presence","Return to Ravnica",121,,,,,,,,,0.50
1,,"Desecration Demon","Return to Ravnica",63,,,,,,,,,0.66
1,,"Destroy the Evidence","Return to Ravnica",64,,,,,,,,,0.20
1,,"Detention Sphere","Return to Ravnica",155,,,,,,,,,0.97
1,,"Deviant Glee","Return to Ravnica",65,,,,,,,,,0.20
1,,Dispel,"Return to Ravnica",36,,,,,,,,,0.30
1,,Doorkeeper,"Return to Ravnica",37,,,,,,,,,0.23
1,,Downsize,"Return to Ravnica",38,,,,,,,,,0.20
1,,"Drainpipe Vermin","Return to Ravnica",66,,,,,,,,,0.20
1,,"Dramatic Rescue","Return to Ravnica",156,,,,,,,,,0.20
1,,Dreadbore,"Return to Ravnica",157,,,,,,,,,6.00
1,,"Dreg Mangler","Return to Ravnica",158,,,,,,,,,0.25
1,,"Drudge Beetle","Return to Ravnica",122,,,,,,,,,0.20
1,,"Druid's Deliverance","Return to Ravnica",123,,,,,,,,,0.25
1,,"Dryad Militant","Return to Ravnica",214,,,,,,,,,0.25
1,,Dynacharge,"Return to Ravnica",92,,,,,,,,,0.20
1,,Electrickery,"Return to Ravnica",93,,,,,,,,,0.37
1,,"Epic Experiment","Return to Ravnica",159,,,,,,,,,0.60
1,,"Essence Backlash","Return to Ravnica",160,,,,,,,,,0.20
1,,"Ethereal Armor","Return to Ravnica",9,,,,,,,,,0.50
1,,"Explosive Impact","Return to Ravnica",94,,,,,,,,,0.20
1,,"Eyes in the Skies","Return to Ravnica",10,,,,,,,,,0.20
1,,"Faerie Impostor","Return to Ravnica",39,,,,,,,,,0.25
1,,"Fall of the Gavel","Return to Ravnica",161,,,,,,,,,0.24
1,,"Fencing Ace","Return to Ravnica",11,,,,,,,,,0.25
1,,"Firemind's Foresight","Return to Ravnica",162,,,,,,,,,0.35
1,,"Forest (271)","Return to Ravnica",271,,,,,,,,,0.18
1,,"Forest (273)","Return to Ravnica",273,,,,,,,,,0.17
1,,"Forest (270)","Return to Ravnica",270,,,,,,,,,0.23
1,,"Forest (274)","Return to Ravnica",274,,,,,,,,,0.18
1,,"Forest (272)","Return to Ravnica",272,,,,,,,,,0.21
1,,"Frostburn Weird","Return to Ravnica",215,,,,,,,,,0.20
1,,"Gatecreeper Vine","Return to Ravnica",124,,,,,,,,,0.30
1,,"Giant Growth","Return to Ravnica",125,,,,,,,,,0.21
1,,"Gobbling Ooze","Return to Ravnica",126,,,,,,,,,0.25
1,,"Goblin Electromancer","Return to Ravnica",163,,,,,,,,,0.25
1,,"Goblin Rally","Return to Ravnica",95,,,,,,,,,0.36
1,,"Golgari Charm","Return to Ravnica",164,,,,,,,,,1.00
1,,"Golgari Decoy","Return to Ravnica",127,,,,,,,,,0.25
1,,"Golgari Guildgate","Return to Ravnica",239,,,,,,,,,0.25
1,,"Golgari Keyrune","Return to Ravnica",229,,,,,,,,,0.25
1,,"Golgari Longlegs","Return to Ravnica",216,,,,,,,,,0.20
1,,"Gore-House Chainwalker","Return to Ravnica",96,,,,,,,,,0.18
1,,"Grave Betrayal","Return to Ravnica",67,,,,,,,,,3.00
1,,"Grim Roustabout","Return to Ravnica",68,,,,,,,,,0.20
1,,"Grisly Salvage","Return to Ravnica",165,,,,,,,,,0.39
1,,"Grove of the Guardian","Return to Ravnica",240,,,,,,,,,0.40
1,,"Growing Ranks","Return to Ravnica",217,,,,,,,,,0.50
1,,"Guild Feud","Return to Ravnica",97,,,,,,,,,0.35
1,,Guttersnipe,"Return to Ravnica",98,,,,,,,,,0.35
1,,"Hallowed Fountain","Return to Ravnica",241,,,,,,,,,10.80
1,,"Havoc Festival","Return to Ravnica",166,,,,,,,,,0.48
1,,"Hellhole Flailer","Return to Ravnica",167,,,,,,,,,0.24
1,,"Heroes' Reunion","Return to Ravnica",168,,,,,,,,,0.25
1,,"Horncaller's Chant","Return to Ravnica",128,,,,,,,,,0.20
1,,"Hover Barrier","Return to Ravnica",40,,,,,,,,,0.43
1,,"Hussar Patrol","Return to Ravnica",169,,,,,,,,,0.20
1,,"Hypersonic Dragon","Return to Ravnica",170,,,,,,,,,0.45
1,,"Inaction Injunction","Return to Ravnica",41,,,,,,,,,0.20
1,,Inspiration,"Return to Ravnica",42,,,,,,,,,0.20
1,,"Island (256)","Return to Ravnica",256,,,,,,,,,0.20
1,,"Island (257)","Return to Ravnica",257,,,,,,,,,0.15
1,,"Island (258)","Return to Ravnica",258,,,,,,,,,0.20
1,,"Island (255)","Return to Ravnica",255,,,,,,,,,0.20
1,,"Island (259)","Return to Ravnica",259,,,,,,,,,0.18
1,,"Isperia, Supreme Judge","Return to Ravnica",171,,,,,,,,,0.58
1,,"Isperia's Skywatch","Return to Ravnica",43,,,,,,,,,0.20
1,,"Izzet Charm","Return to Ravnica",172,,,,,,,,,0.44
1,,"Izzet Guildgate","Return to Ravnica",242,,,,,,,,,0.25
1,,"Izzet Keyrune","Return to Ravnica",230,,,,,,,,,0.25
1,,"Izzet Staticaster","Return to Ravnica",173,,,,,,,,,0.48
1,,"Jace, Architect of Thought","Return to Ravnica",44,,,,,,,,,0.80
1,,"Jarad, Golgari Lich Lord","Return to Ravnica",174,,,,,,,,,2.19
1,,"Jarad's Orders","Return to Ravnica",175,,,,,,,,,0.99
1,,"Judge's Familiar","Return to Ravnica",218,,,,,,,,,0.37
1,,"Keening Apparition","Return to Ravnica",12,,,,,,,,,0.20
1,,"Knightly Valor","Return to Ravnica",13,,,,,,,,,0.20
1,,"Korozda Guildmage","Return to Ravnica",176,,,,,,,,,0.25
1,,"Korozda Monitor","Return to Ravnica",129,,,,,,,,,0.19
1,,"Launch Party","Return to Ravnica",69,,,,,,,,,0.20
1,,"Lobber Crew","Return to Ravnica",99,,,,,,,,,0.24
1,,"Lotleth Troll","Return to Ravnica",177,,,,,,,,,0.50
1,,"Loxodon Smiter","Return to Ravnica",178,,,,,,,,,0.50
1,,"Lyev Skyknight","Return to Ravnica",179,,,,,,,,,0.25
1,,"Mana Bloom","Return to Ravnica",130,,,,,,,,,0.50
1,,"Martial Law","Return to Ravnica",14,,,,,,,,,0.33
1,,"Mercurial Chemister","Return to Ravnica",180,,,,,,,,,0.30
1,,"Mind Rot","Return to Ravnica",70,,,,,,,,,0.20
1,,"Minotaur Aggressor","Return to Ravnica",100,,,,,,,,,0.23
1,,"Mizzium Mortars","Return to Ravnica",101,,,,,,,,,0.50
1,,"Mizzium Skin","Return to Ravnica",45,,,,,,,,,0.25
1,,"Mountain (266)","Return to Ravnica",266,,,,,,,,,0.20
1,,"Mountain (267)","Return to Ravnica",267,,,,,,,,,0.20
1,,"Mountain (265)","Return to Ravnica",265,,,,,,,,,0.20
1,,"Mountain (269)","Return to Ravnica",269,,,,,,,,,0.22
1,,"Mountain (268)","Return to Ravnica",268,,,,,,,,,0.24
1,,"Necropolis Regent","Return to Ravnica",71,,,,,,,,,0.99
1,,"New Prahv Guildmage","Return to Ravnica",181,,,,,,,,,0.24
1,,"Nivix Guildmage","Return to Ravnica",182,,,,,,,,,0.25
1,,"Nivmagus Elemental","Return to Ravnica",219,,,,,,,,,0.49
1,,"Niv-Mizzet, Dracogenius","Return to Ravnica",183,,,,,,,,,1.00
1,,"Oak Street Innkeeper","Return to Ravnica",131,,,,,,,,,0.25
1,,"Ogre Jailbreaker","Return to Ravnica",72,,,,,,,,,0.20
1,,"Overgrown Tomb","Return to Ravnica",243,,,,,,,,,13.19
1,,"Pack Rat","Return to Ravnica",73,,,,,,,,,2.33
1,,"Palisade Giant","Return to Ravnica",15,,,,,,,,,0.39
1,,"Paralyzing Grasp","Return to Ravnica",46,,,,,,,,,0.20
1,,"Perilous Shadow","Return to Ravnica",74,,,,,,,,,0.20
1,,"Phantom General","Return to Ravnica",16,,,,,,,,,0.25
1,,"Pithing Needle","Return to Ravnica",231,,,,,,,,,1.08
1,,"Plains (251)","Return to Ravnica",251,,,,,,,,,0.20
1,,"Plains (250)","Return to Ravnica",250,,,,,,,,,0.19
1,,"Plains (252)","Return to Ravnica",252,,,,,,,,,0.20
1,,"Plains (253)","Return to Ravnica",253,,,,,,,,,0.20
1,,"Plains (254)","Return to Ravnica",254,,,,,,,,,0.20
1,,"Precinct Captain","Return to Ravnica",17,,,,,,,,,0.42
1,,"Psychic Spiral","Return to Ravnica",47,,,,,,,,,0.34
1,,"Pursuit of Flight","Return to Ravnica",102,,,,,,,,,0.19
1,,Pyroconvergence,"Return to Ravnica",103,,,,,,,,,0.24
1,,"Racecourse Fury","Return to Ravnica",104,,,,,,,,,0.25
1,,"Rakdos Cackler","Return to Ravnica",220,,,,,,,,,0.25
1,,"Rakdos Charm","Return to Ravnica",184,,,,,,,,,0.55
1,,"Rakdos Guildgate","Return to Ravnica",244,,,,,,,,,0.25
1,,"Rakdos Keyrune","Return to Ravnica",232,,,,,,,,,0.25
1,,"Rakdos Ragemutt","Return to Ravnica",185,,,,,,,,,0.25
1,,"Rakdos Ringleader","Return to Ravnica",186,,,,,,,,,0.25
1,,"Rakdos Shred-Freak","Return to Ravnica",221,,,,,,,,,0.20
1,,"Rakdos, Lord of Riots","Return to Ravnica",187,,,,,,,,,8.69
1,,"Rakdos's Return","Return to Ravnica",188,,,,,,,,,0.99
1,,"Rest in Peace","Return to Ravnica",18,,,,,,,,,6.94
1,,"Righteous Authority","Return to Ravnica",189,,,,,,,,,0.39
1,,"Risen Sanctuary","Return to Ravnica",190,,,,,,,,,0.24
1,,"Rites of Reaping","Return to Ravnica",191,,,,,,,,,0.25
1,,"Rix Maadi Guildmage","Return to Ravnica",192,,,,,,,,,0.25
1,,"Rogue's Passage","Return to Ravnica",245,,,,,,,,,0.54
1,,"Rootborn Defenses","Return to Ravnica",19,,,,,,,,,0.30
1,,"Rubbleback Rhino","Return to Ravnica",132,,,,,,,,,0.20
1,,Runewing,"Return to Ravnica",48,,,,,,,,,0.20
1,,"Savage Surge","Return to Ravnica",133,,,,,,,,,0.25
1,,"Search the City","Return to Ravnica",49,,,,,,,,,0.30
1,,"Search Warrant","Return to Ravnica",193,,,,,,,,,0.20
1,,"Security Blockade","Return to Ravnica",20,,,,,,,,,0.24
1,,"Seek the Horizon","Return to Ravnica",134,,,,,,,,,0.25
1,,"Selesnya Charm","Return to Ravnica",194,,,,,,,,,0.30
